tweet_id,date,time,name,stage,rating_numerator,rating_denominator
831322785565769729,2017-02-14 00:00:00,2018-07-09 02:02:00,Pete,doggo,12.0,10.0
831315979191906304,2017-02-14 00:00:00,2018-07-09 01:35:00,None,pupper,13.0,10.0
831309418084069378,2017-02-14 00:00:00,2018-07-09 01:09:00,Scooter,None,12.0,10.0
831262627380748289,2017-02-13 00:00:00,2018-07-09 22:03:00,Tucker,None,12.0,10.0
830956169170665475,2017-02-13 00:00:00,2018-07-09 01:46:00,Reggie,None,12.0,10.0
830583320585068544,2017-02-12 00:00:00,2018-07-09 01:04:00,Lilly,None,13.0,10.0
830097400375152640,2017-02-10 00:00:00,2018-07-09 16:53:00,Samson,None,13.0,10.0
829861396166877184,2017-02-10 00:00:00,2018-07-09 01:15:00,Mia,None,12.0,10.0
829501995190984704,2017-02-09 00:00:00,2018-07-09 01:27:00,Leo,None,12.0,10.0
829449946868879360,2017-02-08 00:00:00,2018-07-09 22:00:00,None,doggo,11.0,10.0
829374341691346946,2017-02-08 00:00:00,2018-07-09 17:00:00,Astrid,doggo,13.0,10.0
829141528400556032,2017-02-08 00:00:00,2018-07-09 01:35:00,Malcolm,None,12.0,10.0
829011960981237760,2017-02-07 00:00:00,2018-07-09 17:00:00,Dexter,None,13.0,10.0
828770345708580865,2017-02-07 00:00:00,2018-07-09 01:00:00,Alfie,None,13.0,10.0
828708714936930305,2017-02-06 00:00:00,2018-07-09 20:55:00,Fiona,None,10.0,10.0
828650029636317184,2017-02-06 00:00:00,2018-07-09 17:02:00,one,None,14.0,10.0
828409743546925057,2017-02-06 00:00:00,2018-07-09 01:07:00,Mutt,None,12.0,10.0
828408677031882754,2017-02-06 00:00:00,2018-07-09 01:03:00,Bear,None,12.0,10.0
828381636999917570,2017-02-05 00:00:00,2018-07-09 23:15:00,Doobert,doggo,14.0,10.0
828376505180889089,2017-02-05 00:00:00,2018-07-09 22:55:00,Beebop,None,13.0,10.0
828372645993398273,2017-02-05 00:00:00,2018-07-09 22:40:00,Alexander,None,12.0,10.0
828361771580813312,2017-02-05 00:00:00,2018-07-09 21:56:00,None,None,12.0,10.0
828046555563323392,2017-02-05 00:00:00,2018-07-09 01:04:00,Sailer,None,13.0,10.0
828011680017821696,2017-02-04 00:00:00,2018-07-09 22:45:00,Brutus,None,11.0,10.0
827933404142436356,2017-02-04 00:00:00,2018-07-09 17:34:00,Kona,pupper,12.0,10.0
827653905312006145,2017-02-03 00:00:00,2018-07-09 23:04:00,Boots,None,12.0,10.0
827600520311402496,2017-02-03 00:00:00,2018-07-09 19:31:00,Tucker,None,13.0,10.0
827324948884643840,2017-02-03 00:00:00,2018-07-09 01:16:00,Ralphie,None,12.0,10.0
827199976799354881,2017-02-02 00:00:00,2018-07-09 17:00:00,Charlie,None,13.0,10.0
826958653328592898,2017-02-02 00:00:00,2018-07-09 01:01:00,Loki,doggo,12.0,10.0
826848821049180160,2017-02-01 00:00:00,2018-07-09 17:44:00,Cupid,doggo,13.0,10.0
826598799820865537,2017-02-01 00:00:00,2018-07-09 01:11:00,None,None,7.0,10.0
826598365270007810,2017-02-01 00:00:00,2018-07-09 01:09:00,Pawnd,None,13.0,10.0
826476773533745153,2017-01-31 00:00:00,2018-07-09 17:06:00,Pilot,doggo,12.0,10.0
826240494070030336,2017-01-31 00:00:00,2018-07-09 01:27:00,None,None,11.0,10.0
826204788643753985,2017-01-30 00:00:00,2018-07-09 23:05:00,None,doggo,13.0,10.0
826115272272650244,2017-01-30 00:00:00,2018-07-09 17:10:00,Ike,None,13.0,10.0
825876512159186944,2017-01-30 00:00:00,2018-07-09 01:21:00,Mo,None,11.0,10.0
825829644528148480,2017-01-29 00:00:00,2018-07-09 22:15:00,Toby,None,12.0,10.0
825535076884762624,2017-01-29 00:00:00,2018-07-09 02:44:00,None,puppo,14.0,10.0
825147591692263424,2017-01-28 00:00:00,2018-07-09 01:04:00,Sweet,None,13.0,10.0
825026590719483904,2017-01-27 00:00:00,2018-07-09 17:04:00,Pablo,puppo,12.0,10.0
824775126675836928,2017-01-27 00:00:00,2018-07-09 00:24:00,Scooter,None,12.0,10.0
824663926340194305,2017-01-26 00:00:00,2018-07-09 17:02:00,Wilson,None,13.0,10.0
824325613288833024,2017-01-25 00:00:00,2018-07-09 18:38:00,None,pupper,13.0,10.0
824297048279236611,2017-01-25 00:00:00,2018-07-09 16:45:00,Nala,None,11.0,10.0
824025158776213504,2017-01-24 00:00:00,2018-07-09 22:44:00,None,None,14.0,10.0
823939628516474880,2017-01-24 00:00:00,2018-07-09 17:04:00,Cash,None,12.0,10.0
823699002998870016,2017-01-24 00:00:00,2018-07-09 01:08:00,Winston,None,12.0,10.0
823581115634085888,2017-01-23 00:00:00,2018-07-09 17:20:00,Crawford,None,11.0,10.0
823333489516937216,2017-01-23 00:00:00,2018-07-09 00:56:00,None,None,13.0,10.0
823322678127919110,2017-01-23 00:00:00,2018-07-09 00:13:00,Wyatt,None,11.0,10.0
822975315408461824,2017-01-22 00:00:00,2018-07-09 01:12:00,Albus,None,12.0,10.0
822872901745569793,2017-01-21 00:00:00,2018-07-09 18:26:00,None,puppo,13.0,10.0
822859134160621569,2017-01-21 00:00:00,2018-07-09 17:31:00,Hobbes,None,12.0,10.0
822610361945911296,2017-01-21 00:00:00,2018-07-09 01:02:00,None,None,12.0,10.0
822489057087389700,2017-01-20 00:00:00,2018-07-09 17:00:00,Paisley,None,13.0,10.0
822462944365645825,2017-01-20 00:00:00,2018-07-09 15:17:00,Gabe,pupper,14.0,10.0
822244816520155136,2017-01-20 00:00:00,2018-07-09 00:50:00,None,None,11.0,10.0
821886076407029760,2017-01-19 00:00:00,2018-07-09 01:04:00,Jimison,None,13.0,10.0
821765923262631936,2017-01-18 00:00:00,2018-07-09 17:07:00,Duchess,doggo,13.0,10.0
821522889702862852,2017-01-18 00:00:00,2018-07-09 01:01:00,Harlso,None,13.0,10.0
821407182352777218,2017-01-17 00:00:00,2018-07-09 17:21:00,Sundance,doggo,14.0,10.0
821153421864615936,2017-01-17 00:00:00,2018-07-09 00:33:00,None,None,13.0,10.0
821149554670182400,2017-01-17 00:00:00,2018-07-09 00:18:00,Luca,None,12.0,10.0
821107785811234820,2017-01-16 00:00:00,2018-07-09 21:32:00,None,doggo,11.0,10.0
821044531881721856,2017-01-16 00:00:00,2018-07-09 17:20:00,Flash,None,12.0,10.0
820749716845686786,2017-01-15 00:00:00,2018-07-09 21:49:00,Sunny,None,13.0,10.0
820690176645140481,2017-01-15 00:00:00,2018-07-09 17:52:00,None,None,84.0,70.0
820314633777061888,2017-01-14 00:00:00,2018-07-09 17:00:00,None,None,14.0,10.0
820078625395449857,2017-01-14 00:00:00,2018-07-09 01:22:00,None,None,12.0,10.0
819952236453363712,2017-01-13 00:00:00,2018-07-09 17:00:00,Oliver,puppo,13.0,10.0
819924195358416896,2017-01-13 00:00:00,2018-07-09 15:08:00,None,doggo,11.0,10.0
819711362133872643,2017-01-13 00:00:00,2018-07-09 01:03:00,Howie,None,11.0,10.0
819588359383371776,2017-01-12 00:00:00,2018-07-09 16:54:00,Jazzy,None,13.0,10.0
819347104292290561,2017-01-12 00:00:00,2018-07-09 00:55:00,Anna,None,12.0,10.0
819238181065359361,2017-01-11 00:00:00,2018-07-09 17:42:00,None,pupper,10.0,10.0
819227688460238848,2017-01-11 00:00:00,2018-07-09 17:01:00,Finn,None,12.0,10.0
819006400881917954,2017-01-11 00:00:00,2018-07-09 02:21:00,Sunny,doggo,14.0,10.0
819004803107983360,2017-01-11 00:00:00,2018-07-09 02:15:00,Bo,doggo,14.0,10.0
818627210458333184,2017-01-10 00:00:00,2018-07-09 01:15:00,Wafer,None,13.0,10.0
818614493328580609,2017-01-10 00:00:00,2018-07-09 00:24:00,Bear,None,12.0,10.0
818536468981415936,2017-01-09 00:00:00,2018-07-09 19:14:00,Tom,None,11.0,10.0
818259473185828864,2017-01-09 00:00:00,2018-07-09 00:53:00,Florence,None,12.0,10.0
818145370475810820,2017-01-08 00:00:00,2018-07-09 17:20:00,Autumn,None,11.0,10.0
817908911860748288,2017-01-08 00:00:00,2018-07-09 01:40:00,None,None,12.0,10.0
817827839487737858,2017-01-07 00:00:00,2018-07-09 20:18:00,Buddy,None,13.0,10.0
817777686764523521,2017-01-07 00:00:00,2018-07-09 16:59:00,Dido,None,13.0,10.0
817536400337801217,2017-01-07 00:00:00,2018-07-09 01:00:00,Eugene,None,12.0,10.0
817423860136083457,2017-01-06 00:00:00,2018-07-09 17:33:00,Ken,None,13.0,10.0
817415592588222464,2017-01-06 00:00:00,2018-07-09 17:00:00,Strudel,None,11.0,10.0
817171292965273600,2017-01-06 00:00:00,2018-07-09 00:49:00,Tebow,None,13.0,10.0
817120970343411712,2017-01-05 00:00:00,2018-07-09 21:29:00,None,None,13.0,10.0
817056546584727552,2017-01-05 00:00:00,2018-07-09 17:13:00,Chloe,None,11.0,10.0
816816676327063552,2017-01-05 00:00:00,2018-07-09 01:20:00,Timber,None,12.0,10.0
816697700272001025,2017-01-04 00:00:00,2018-07-09 17:27:00,Binky,None,12.0,10.0
816450570814898180,2017-01-04 00:00:00,2018-07-09 01:05:00,Moose,None,13.0,10.0
816336735214911488,2017-01-03 00:00:00,2018-07-09 17:33:00,Dudley,None,11.0,10.0
816091915477250048,2017-01-03 00:00:00,2018-07-09 01:20:00,Comet,None,12.0,10.0
815990720817401858,2017-01-02 00:00:00,2018-07-09 18:38:00,Jack,None,11.0,10.0
815966073409433600,2017-01-02 00:00:00,2018-07-09 17:00:00,None,pupper,13.0,10.0
815736392542261248,2017-01-02 00:00:00,2018-07-09 01:48:00,Akumi,None,11.0,10.0
815639385530101762,2017-01-01 00:00:00,2018-07-09 19:22:00,Titan,None,12.0,10.0
815390420867969024,2017-01-01 00:00:00,2018-07-09 02:53:00,None,None,13.0,10.0
814986499976527872,2016-12-31 00:00:00,2018-07-09 00:08:00,Cooper,pupper,11.0,10.0
814638523311648768,2016-12-30 00:00:00,2018-07-09 01:05:00,Olivia,None,12.0,10.0
814530161257443328,2016-12-29 00:00:00,2018-07-09 17:54:00,Alf,None,12.0,10.0
814153002265309185,2016-12-28 00:00:00,2018-07-09 16:56:00,Oshie,None,12.0,10.0
813910438903693312,2016-12-28 00:00:00,2018-07-09 00:52:00,Chubbs,doggo,11.0,10.0
813812741911748608,2016-12-27 00:00:00,2018-07-09 18:24:00,Gary,None,14.0,10.0
813800681631023104,2016-12-27 00:00:00,2018-07-09 17:36:00,Sky,None,12.0,10.0
813217897535406080,2016-12-26 00:00:00,2018-07-09 03:00:00,Atlas,None,13.0,10.0
813202720496779264,2016-12-26 00:00:00,2018-07-09 02:00:00,None,doggo,11.0,10.0
813187593374461952,2016-12-26 00:00:00,2018-07-09 01:00:00,None,None,13.0,10.0
813172488309972993,2016-12-26 00:00:00,2018-07-09 00:00:00,Eleanor,None,12.0,10.0
813157409116065792,2016-12-25 00:00:00,2018-07-09 23:00:00,Layla,None,12.0,10.0
813142292504645637,2016-12-25 00:00:00,2018-07-09 22:00:00,None,None,13.0,10.0
813130366689148928,2016-12-25 00:00:00,2018-07-09 21:12:00,None,None,12.0,10.0
813127251579564032,2016-12-25 00:00:00,2018-07-09 21:00:00,None,doggo,11.0,10.0
813112105746448384,2016-12-25 00:00:00,2018-07-09 20:00:00,Toby,None,12.0,10.0
813096984823349248,2016-12-25 00:00:00,2018-07-09 19:00:00,Rocky,doggo,11.0,10.0
813081950185472002,2016-12-25 00:00:00,2018-07-09 18:00:00,Baron,None,11.0,10.0
813066809284972545,2016-12-25 00:00:00,2018-07-09 17:00:00,Tyr,None,12.0,10.0
813051746834595840,2016-12-25 00:00:00,2018-07-09 16:00:00,Bauer,None,13.0,10.0
812781120811126785,2016-12-24 00:00:00,2018-07-09 22:04:00,Swagger,None,10.0,10.0
812709060537683968,2016-12-24 00:00:00,2018-07-09 17:18:00,Brandi,None,12.0,10.0
812503143955202048,2016-12-24 00:00:00,2018-07-09 03:40:00,None,None,13.0,10.0
812466873996607488,2016-12-24 00:00:00,2018-07-09 01:16:00,Mary,None,12.0,10.0
812372279581671427,2016-12-23 00:00:00,2018-07-09 19:00:00,Moe,None,13.0,10.0
811985624773361665,2016-12-22 00:00:00,2018-07-09 17:23:00,Ted,None,11.0,10.0
811744202451197953,2016-12-22 00:00:00,2018-07-09 01:24:00,Halo,None,13.0,10.0
811647686436880384,2016-12-21 00:00:00,2018-07-09 19:01:00,None,None,11.0,10.0
811627233043480576,2016-12-21 00:00:00,2018-07-09 17:39:00,Augie,None,10.0,10.0
811386762094317568,2016-12-21 00:00:00,2018-07-09 01:44:00,Craig,pupper,11.0,10.0
810984652412424192,2016-12-19 00:00:00,2018-07-09 23:06:00,Sam,None,24.0,7.0
810896069567610880,2016-12-19 00:00:00,2018-07-09 17:14:00,Hunter,None,11.0,10.0
810657578271330305,2016-12-19 00:00:00,2018-07-09 01:26:00,Pavlov,None,11.0,10.0
810284430598270976,2016-12-18 00:00:00,2018-07-09 00:43:00,Phil,None,13.0,10.0
810254108431155201,2016-12-17 00:00:00,2018-07-09 22:43:00,Gus,None,12.0,10.0
809920764300447744,2016-12-17 00:00:00,2018-07-09 00:38:00,None,None,10.0,10.0
809448704142938112,2016-12-15 00:00:00,2018-07-09 17:23:00,None,None,12.0,10.0
809220051211603969,2016-12-15 00:00:00,2018-07-09 02:14:00,Kyro,None,12.0,10.0
809084759137812480,2016-12-14 00:00:00,2018-07-09 17:16:00,Wallace,None,11.0,10.0
808838249661788160,2016-12-14 00:00:00,2018-07-09 00:57:00,Ito,None,13.0,10.0
808733504066486276,2016-12-13 00:00:00,2018-07-09 18:01:00,None,pupper,12.0,10.0
808501579447930884,2016-12-13 00:00:00,2018-07-09 02:39:00,Koda,None,12.0,10.0
808344865868283904,2016-12-12 00:00:00,2018-07-09 16:16:00,Seamus,None,11.0,10.0
808106460588765185,2016-12-12 00:00:00,2018-07-09 00:29:00,None,None,12.0,10.0
808001312164028416,2016-12-11 00:00:00,2018-07-09 17:31:00,Cooper,None,12.0,10.0
807621403335917568,2016-12-10 00:00:00,2018-07-09 16:22:00,Ollie,pupper,14.0,10.0
807106840509214720,2016-12-09 00:00:00,2018-07-09 06:17:00,Stephan,None,13.0,10.0
807010152071229440,2016-12-08 00:00:00,2018-07-09 23:53:00,Lennon,None,12.0,10.0
806629075125202948,2016-12-07 00:00:00,2018-07-09 22:38:00,None,None,13.0,10.0
806576416489959424,2016-12-07 00:00:00,2018-07-09 19:09:00,None,None,13.0,10.0
806542213899489280,2016-12-07 00:00:00,2018-07-09 16:53:00,Waffles,None,11.0,10.0
806219024703037440,2016-12-06 00:00:00,2018-07-09 19:29:00,incredibly,None,11.0,10.0
805932879469572096,2016-12-06 00:00:00,2018-07-09 00:32:00,Major,None,12.0,10.0
805826884734976000,2016-12-05 00:00:00,2018-07-09 17:31:00,Duke,None,12.0,10.0
805520635690676224,2016-12-04 00:00:00,2018-07-09 21:14:00,Zeke,None,13.0,10.0
805487436403003392,2016-12-04 00:00:00,2018-07-09 19:02:00,Sansa,None,12.0,10.0
805207613751304193,2016-12-04 00:00:00,2018-07-09 00:30:00,Shooter,None,12.0,10.0
804738756058218496,2016-12-02 00:00:00,2018-07-09 17:27:00,Django,None,12.0,10.0
804475857670639616,2016-12-02 00:00:00,2018-07-09 00:02:00,None,None,13.0,10.0
804026241225523202,2016-11-30 00:00:00,2018-07-09 18:16:00,Bo,None,13.0,10.0
803773340896923648,2016-11-30 00:00:00,2018-07-09 01:31:00,Diogi,puppo,12.0,10.0
803638050916102144,2016-11-29 00:00:00,2018-07-09 16:33:00,None,pupper,13.0,10.0
803380650405482500,2016-11-28 00:00:00,2018-07-09 23:30:00,Sonny,None,12.0,10.0
803276597545603072,2016-11-28 00:00:00,2018-07-09 16:37:00,Winston,None,11.0,10.0
802952499103731712,2016-11-27 00:00:00,2018-07-09 19:09:00,Marley,None,12.0,10.0
802600418706604034,2016-11-26 00:00:00,2018-07-09 19:50:00,Bailey,None,11.0,10.0
802572683846291456,2016-11-26 00:00:00,2018-07-09 18:00:00,Winnie,None,12.0,10.0
802323869084381190,2016-11-26 00:00:00,2018-07-09 01:31:00,Severus,None,13.0,10.0
802265048156610565,2016-11-25 00:00:00,2018-07-09 21:37:00,None,None,11.0,10.0
802239329049477120,2016-11-25 00:00:00,2018-07-09 19:55:00,Loki,puppo,12.0,10.0
801958328846974976,2016-11-25 00:00:00,2018-07-09 01:18:00,Ronnie,None,12.0,10.0
801854953262350336,2016-11-24 00:00:00,2018-07-09 18:28:00,None,None,11.0,10.0
801538201127157760,2016-11-23 00:00:00,2018-07-09 21:29:00,Wallace,None,12.0,10.0
801285448605831168,2016-11-23 00:00:00,2018-07-09 04:45:00,None,None,10.0,10.0
801167903437357056,2016-11-22 00:00:00,2018-07-09 20:58:00,Milo,None,13.0,10.0
801115127852503040,2016-11-22 00:00:00,2018-07-09 17:28:00,Bones,None,12.0,10.0
800859414831898624,2016-11-22 00:00:00,2018-07-09 00:32:00,None,doggo,11.0,10.0
800751577355128832,2016-11-21 00:00:00,2018-07-09 17:23:00,Mauve,None,12.0,10.0
800513324630806528,2016-11-21 00:00:00,2018-07-09 01:37:00,Chef,None,11.0,10.0
800459316964663297,2016-11-20 00:00:00,2018-07-09 22:02:00,None,pupper,12.0,10.0
800388270626521089,2016-11-20 00:00:00,2018-07-09 17:20:00,Doc,floofer,12.0,10.0
800141422401830912,2016-11-20 00:00:00,2018-07-09 00:59:00,Peaches,None,13.0,10.0
800018252395122689,2016-11-19 00:00:00,2018-07-09 16:49:00,None,doggo,11.0,10.0
799757965289017345,2016-11-18 00:00:00,2018-07-09 23:35:00,Sobe,doggo,13.0,10.0
799422933579902976,2016-11-18 00:00:00,2018-07-09 01:24:00,Longfellow,None,12.0,10.0
799297110730567681,2016-11-17 00:00:00,2018-07-09 17:04:00,Jeffrey,None,11.0,10.0
799063482566066176,2016-11-17 00:00:00,2018-07-09 01:35:00,Mister,None,11.0,10.0
798933969379225600,2016-11-16 00:00:00,2018-07-09 17:01:00,Iroh,None,12.0,10.0
798925684722855936,2016-11-16 00:00:00,2018-07-09 16:28:00,Shadow,None,11.0,10.0
798209839306514432,2016-11-14 00:00:00,2018-07-09 17:03:00,Cooper,None,13.0,10.0
797971864723324932,2016-11-14 00:00:00,2018-07-09 01:18:00,None,pupper,12.0,10.0
797545162159308800,2016-11-12 00:00:00,2018-07-09 21:02:00,Cassie,None,12.0,10.0
797236660651966464,2016-11-12 00:00:00,2018-07-09 00:36:00,Pancake,None,12.0,10.0
797165961484890113,2016-11-11 00:00:00,2018-07-09 19:55:00,None,None,11.0,10.0
796865951799083009,2016-11-11 00:00:00,2018-07-09 00:03:00,Tyr,None,12.0,10.0
796759840936919040,2016-11-10 00:00:00,2018-07-09 17:02:00,Romeo,None,11.0,10.0
796484825502875648,2016-11-09 00:00:00,2018-07-09 22:49:00,None,doggo,12.0,10.0
796387464403357696,2016-11-09 00:00:00,2018-07-09 16:22:00,Snicku,None,12.0,10.0
796149749086875649,2016-11-09 00:00:00,2018-07-09 00:37:00,Ruby,None,11.0,10.0
796125600683540480,2016-11-08 00:00:00,2018-07-09 23:01:00,None,None,13.0,10.0
796116448414461957,2016-11-08 00:00:00,2018-07-09 22:25:00,None,None,11.0,10.0
796080075804475393,2016-11-08 00:00:00,2018-07-09 20:00:00,Yogi,None,12.0,10.0
796031486298386433,2016-11-08 00:00:00,2018-07-09 16:47:00,Daisy,None,13.0,10.0
795464331001561088,2016-11-07 00:00:00,2018-07-09 03:14:00,None,doggo,13.0,10.0
795400264262053889,2016-11-06 00:00:00,2018-07-09 22:59:00,Brody,None,12.0,10.0
795076730285391872,2016-11-06 00:00:00,2018-07-09 01:33:00,Bailey,None,11.0,10.0
794926597468000259,2016-11-05 00:00:00,2018-07-09 15:37:00,Mack,None,12.0,10.0
794332329137291264,2016-11-04 00:00:00,2018-07-09 00:15:00,Nimbus,None,12.0,10.0
794205286408003585,2016-11-03 00:00:00,2018-07-09 15:51:00,Laika,pupper,14.0,10.0
793962221541933056,2016-11-02 00:00:00,2018-07-09 23:45:00,Maximus,None,12.0,10.0
793845145112371200,2016-11-02 00:00:00,2018-07-09 16:00:00,Clark,None,13.0,10.0
793601777308463104,2016-11-01 00:00:00,2018-07-09 23:53:00,Dobby,None,12.0,10.0
793500921481273345,2016-11-01 00:00:00,2018-07-09 17:12:00,Fiona,None,12.0,10.0
793286476301799424,2016-11-01 00:00:00,2018-07-09 03:00:00,Moreton,None,13.0,10.0
793271401113350145,2016-11-01 00:00:00,2018-07-09 02:00:00,Dave,None,12.0,10.0
793256262322548741,2016-11-01 00:00:00,2018-07-09 01:00:00,None,None,12.0,10.0
793241302385262592,2016-11-01 00:00:00,2018-07-09 00:00:00,Tucker,None,13.0,10.0
793226087023144960,2016-10-31 00:00:00,2018-07-09 23:00:00,Juno,None,11.0,10.0
793210959003287553,2016-10-31 00:00:00,2018-07-09 22:00:00,Maude,None,10.0,10.0
793195938047070209,2016-10-31 00:00:00,2018-07-09 21:00:00,Lily,puppo,12.0,10.0
793180763617361921,2016-10-31 00:00:00,2018-07-09 20:00:00,Newt,None,11.0,10.0
793165685325201412,2016-10-31 00:00:00,2018-07-09 19:00:00,Benji,None,12.0,10.0
793150605191548928,2016-10-31 00:00:00,2018-07-09 18:00:00,Nida,None,11.0,10.0
793135492858580992,2016-10-31 00:00:00,2018-07-09 17:00:00,None,None,13.0,10.0
793120401413079041,2016-10-31 00:00:00,2018-07-09 16:00:00,Robin,None,11.0,10.0
792913359805018113,2016-10-31 00:00:00,2018-07-09 02:17:00,a,None,13.0,10.0
792883833364439040,2016-10-31 00:00:00,2018-07-09 00:20:00,Bailey,None,12.0,10.0
792773781206999040,2016-10-30 00:00:00,2018-07-09 17:02:00,Monster,None,12.0,10.0
792394556390137856,2016-10-29 00:00:00,2018-07-09 15:55:00,BeBe,None,12.0,10.0
792050063153438720,2016-10-28 00:00:00,2018-07-09 17:07:00,Remus,None,11.0,10.0
791774931465953280,2016-10-27 00:00:00,2018-07-09 22:53:00,None,None,14.0,10.0
791672322847637504,2016-10-27 00:00:00,2018-07-09 16:06:00,None,None,13.0,10.0
791406955684368384,2016-10-26 00:00:00,2018-07-09 22:31:00,Levi,None,12.0,10.0
791312159183634433,2016-10-26 00:00:00,2018-07-09 16:14:00,Mabel,None,12.0,10.0
790987426131050500,2016-10-25 00:00:00,2018-07-09 18:44:00,Misty,None,12.0,10.0
790946055508652032,2016-10-25 00:00:00,2018-07-09 16:00:00,Betty,puppo,12.0,10.0
790698755171364864,2016-10-24 00:00:00,2018-07-09 23:37:00,Mosby,None,12.0,10.0
790581949425475584,2016-10-24 00:00:00,2018-07-09 15:53:00,Duke,None,11.0,10.0
790337589677002753,2016-10-23 00:00:00,2018-07-09 23:42:00,Maggie,None,12.0,10.0
790277117346975746,2016-10-23 00:00:00,2018-07-09 19:42:00,Bruce,None,11.0,10.0
789986466051088384,2016-10-23 00:00:00,2018-07-09 00:27:00,Happy,None,12.0,10.0
789903600034189313,2016-10-22 00:00:00,2018-07-09 18:57:00,Ralphy,pupper,13.0,10.0
789628658055020548,2016-10-22 00:00:00,2018-07-09 00:45:00,Eli,None,13.0,10.0
789599242079838210,2016-10-21 00:00:00,2018-07-09 22:48:00,Brownie,None,12.0,10.0
789530877013393408,2016-10-21 00:00:00,2018-07-09 18:16:00,Rizzy,None,12.0,10.0
789314372632018944,2016-10-21 00:00:00,2018-07-09 03:56:00,None,None,13.0,10.0
789268448748703744,2016-10-21 00:00:00,2018-07-09 00:53:00,Stella,None,10.0,10.0
789137962068021249,2016-10-20 00:00:00,2018-07-09 16:15:00,Bo,None,12.0,10.0
788908386943430656,2016-10-20 00:00:00,2018-07-09 01:03:00,Lucy,None,11.0,10.0
788765914992902144,2016-10-19 00:00:00,2018-07-09 15:37:00,Butter,None,12.0,10.0
788412144018661376,2016-10-18 00:00:00,2018-07-09 16:11:00,Dexter,None,11.0,10.0
788178268662984705,2016-10-18 00:00:00,2018-07-09 00:41:00,None,None,13.0,10.0
788150585577050112,2016-10-17 00:00:00,2018-07-09 22:51:00,Leo,None,13.0,10.0
788039637453406209,2016-10-17 00:00:00,2018-07-09 15:31:00,None,None,12.0,10.0
787810552592695296,2016-10-17 00:00:00,2018-07-09 00:20:00,Frank,None,11.0,10.0
787717603741622272,2016-10-16 00:00:00,2018-07-09 18:11:00,Tonks,puppo,13.0,10.0
787397959788929025,2016-10-15 00:00:00,2018-07-09 21:01:00,Moose,None,11.0,10.0
787322443945877504,2016-10-15 00:00:00,2018-07-09 16:01:00,Lincoln,None,10.0,10.0
786963064373534720,2016-10-14 00:00:00,2018-07-09 16:13:00,Rory,None,12.0,10.0
786709082849828864,2016-10-13 00:00:00,2018-07-09 23:23:00,Logan,None,75.0,10.0
786664955043049472,2016-10-13 00:00:00,2018-07-09 20:28:00,None,None,12.0,10.0
786595970293370880,2016-10-13 00:00:00,2018-07-09 15:54:00,Dale,None,11.0,10.0
786363235746385920,2016-10-13 00:00:00,2018-07-09 00:29:00,Rizzo,doggo,13.0,10.0
786286427768250368,2016-10-12 00:00:00,2018-07-09 19:24:00,Arnie,None,12.0,10.0
786233965241827333,2016-10-12 00:00:00,2018-07-09 15:55:00,Mattie,None,11.0,10.0
786051337297522688,2016-10-12 00:00:00,2018-07-09 03:50:00,None,puppo,13.0,10.0
785927819176054784,2016-10-11 00:00:00,2018-07-09 19:39:00,Lucy,None,12.0,10.0
785872687017132033,2016-10-11 00:00:00,2018-07-09 16:00:00,Rusty,None,12.0,10.0
785639753186217984,2016-10-11 00:00:00,2018-07-09 00:34:00,Pinot,None,10.0,10.0
785533386513321988,2016-10-10 00:00:00,2018-07-09 17:32:00,Dallas,None,11.0,10.0
785515384317313025,2016-10-10 00:00:00,2018-07-09 16:20:00,None,None,10.0,10.0
785264754247995392,2016-10-09 00:00:00,2018-07-09 23:44:00,Doc,None,12.0,10.0
785170936622350336,2016-10-09 00:00:00,2018-07-09 17:31:00,Hero,None,11.0,10.0
784826020293709826,2016-10-08 00:00:00,2018-07-09 18:41:00,Rusty,None,13.0,10.0
784517518371221505,2016-10-07 00:00:00,2018-07-09 22:15:00,Frankie,None,11.0,10.0
784431430411685888,2016-10-07 00:00:00,2018-07-09 16:33:00,Stormy,None,12.0,10.0
784183165795655680,2016-10-07 00:00:00,2018-07-09 00:06:00,Reginald,puppo,12.0,10.0
784057939640352768,2016-10-06 00:00:00,2018-07-09 15:49:00,Balto,None,12.0,10.0
783839966405230592,2016-10-06 00:00:00,2018-07-09 01:23:00,Riley,None,13.0,10.0
783821107061198850,2016-10-06 00:00:00,2018-07-09 00:08:00,Mairi,None,12.0,10.0
783695101801398276,2016-10-05 00:00:00,2018-07-09 15:47:00,Loomis,None,12.0,10.0
783466772167098368,2016-10-05 00:00:00,2018-07-09 00:40:00,Finn,None,11.0,10.0
783391753726550016,2016-10-04 00:00:00,2018-07-09 19:42:00,Godi,None,13.0,10.0
783334639985389568,2016-10-04 00:00:00,2018-07-09 15:55:00,Dave,None,12.0,10.0
783085703974514689,2016-10-03 00:00:00,2018-07-09 23:25:00,Earl,None,11.0,10.0
782969140009107456,2016-10-03 00:00:00,2018-07-09 15:42:00,Cali,None,12.0,10.0
782747134529531904,2016-10-03 00:00:00,2018-07-09 01:00:00,Deacon,doggo,11.0,10.0
782722598790725632,2016-10-02 00:00:00,2018-07-09 23:23:00,Penny,None,10.0,10.0
782598640137187329,2016-10-02 00:00:00,2018-07-09 15:10:00,Timmy,None,11.0,10.0
782305867769217024,2016-10-01 00:00:00,2018-07-09 19:47:00,Sampson,doggo,12.0,10.0
